Date,Actual Return,Predicted Return,Actual Trading Signal,Predicted Trading Signal,Actual Entry/Exit,Predicted Entry/Exit
2016-10-19,-0.0022546691320152216,-0.0037915397,0.0,0.0,-1.0,0.0
2016-10-20,-0.004867019260068832,-0.0036445826,0.0,0.0,0.0,0.0
2016-10-21,0.04209592487962709,-0.0033030373,1.0,0.0,1.0,0.0
2016-10-24,0.02246081894772623,-0.0036869517,1.0,0.0,0.0,0.0
2016-10-25,-0.00016392937221053658,-0.0031928618,0.0,0.0,-1.0,0.0
2016-10-26,-0.005902627395523942,-0.003154986,0.0,0.0,0.0,0.0
2016-10-27,-0.008741684960522739,-0.0022827643,0.0,0.0,0.0,0.0
2016-10-28,-0.0038267692123137294,-0.0009788142,0.0,0.0,0.0,0.0
2016-10-31,0.000835117035638431,-0.0027795765,1.0,0.0,1.0,0.0
2016-11-01,-0.0020026084730804237,-0.004139467,0.0,0.0,-1.0,0.0
2016-11-02,-0.006187443868980507,-0.004416567,0.0,0.0,0.0,0.0
2016-11-03,-0.0037017895248655543,-0.0043437066,0.0,0.0,0.0,0.0
2016-11-04,-0.008444398512614915,-0.0040086475,0.0,0.0,0.0,0.0
2016-11-07,0.02912608429637941,-0.0039256415,1.0,0.0,1.0,0.0
2016-11-08,0.0008276512901879109,-0.0041417074,1.0,0.0,0.0,0.0
2016-11-09,-0.004961256684739454,-0.0041390373,0.0,0.0,-1.0,0.0
2016-11-10,-0.024430506313877443,-0.003717742,0.0,0.0,0.0,0.0
2016-11-11,0.005451348844474074,-0.003299703,1.0,0.0,1.0,0.0
2016-11-14,-0.015249223555713228,-0.002492409,0.0,0.0,-1.0,0.0
2016-11-15,0.01974716777137831,-0.0043025617,1.0,0.0,1.0,0.0
2016-11-16,0.013249508974000125,-0.0048164367,1.0,0.0,0.0,0.0
2016-11-17,0.01659683792353795,-0.004959838,1.0,0.0,0.0,0.0
2016-11-18,-0.004782304637011464,-0.0035120698,0.0,0.0,-1.0,0.0
2016-11-21,0.008450631535193988,-0.0035552203,1.0,0.0,1.0,0.0
2016-11-22,0.004271980497197118,-0.002055432,1.0,0.0,0.0,0.0
2016-11-23,-0.011779812871757663,-0.002552713,0.0,0.0,-1.0,0.0
2016-11-25,0.0021520204866935988,-0.0028996246,1.0,0.0,1.0,0.0
2016-11-28,0.0013217309847628473,-0.0037261168,1.0,0.0,0.0,0.0
2016-11-29,0.007919445833690872,-0.0033664412,1.0,0.0,0.0,0.0
2016-11-30,-0.013586459975049599,-0.0038615603,0.0,0.0,-1.0,0.0
2016-12-01,-0.017590503465579218,-0.00423469,0.0,0.0,0.0,0.0
2016-12-02,0.0008446321496837797,-0.0035843304,1.0,0.0,1.0,0.0
2016-12-05,0.016371469662123987,-0.0037909145,1.0,0.0,0.0,0.0
2016-12-06,-0.004483677309084935,-0.0040783817,0.0,0.0,-1.0,0.0
2016-12-07,0.023686352145906312,-0.004927615,1.0,0.0,1.0,0.0
2016-12-08,-0.005866079237293768,-0.0043444363,0.0,0.0,-1.0,0.0
2016-12-09,0.015735248786299158,-0.0030971565,1.0,0.0,1.0,0.0
2016-12-12,0.0032273132981217607,-0.0026701305,1.0,0.0,0.0,0.0
2016-12-13,0.013028804976674014,-0.0031986185,1.0,0.0,0.0,0.0
2016-12-14,-0.004763433651979392,-0.0024223363,0.0,0.0,-1.0,0.0
2016-12-15,-0.0015952804271227527,-0.0033986643,0.0,0.0,0.0,0.0
2016-12-16,-0.00447448407575502,-0.0026515832,0.0,0.0,0.0,0.0
2016-12-19,0.02118787742001515,-0.0032604728,1.0,0.0,1.0,0.0
2016-12-20,-0.00125740640061046,-0.0032647187,0.0,0.0,-1.0,0.0
2016-12-21,0.0,-0.0039826767,0.0,0.0,0.0,0.0
2016-12-22,0.00015760687660028113,-0.0036207344,1.0,0.0,1.0,0.0
2016-12-23,-0.0048782897421745216,-0.003311816,0.0,0.0,-1.0,0.0
2016-12-27,0.0006323840075617158,-0.0027157296,1.0,0.0,1.0,0.0
2016-12-28,-0.00458266166694532,-0.003847689,0.0,0.0,-1.0,0.0
2016-12-29,-0.00142883562777207,-0.0038357584,0.0,0.0,0.0,0.0
2016-12-30,-0.012082778289742472,-0.0039293664,0.0,0.0,0.0,0.0
2017-01-03,0.007081008276535572,-0.004095874,1.0,0.0,1.0,0.0
2017-01-04,-0.00447448407575502,-0.003972439,0.0,0.0,-1.0,0.0
2017-01-05,0.0,-0.0042099305,0.0,0.0,0.0,0.0
2017-01-06,0.008667833645198178,-0.004135117,1.0,0.0,1.0,0.0
2017-01-09,-0.0031826973662643127,-0.0042104647,0.0,0.0,-1.0,0.0
2017-01-10,-0.0003192859271057172,-0.0034777108,0.0,0.0,0.0,0.0
2017-01-11,0.00910239205416685,-0.003853524,1.0,0.0,1.0,0.0
2017-01-12,-0.009178571685003913,-0.0035099075,0.0,0.0,-1.0,0.0
2017-01-13,0.0014375730945856955,-0.0033659723,1.0,0.0,1.0,0.0
2017-01-17,-0.002711235345189138,-0.0038298713,0.0,0.0,-1.0,0.0
2017-01-18,-0.0004798693782609364,-0.0036248502,0.0,0.0,0.0,0.0
2017-01-19,-0.003200141891356301,-0.0035807358,0.0,0.0,0.0,0.0
2017-01-20,0.007062822635884435,-0.0042379075,1.0,0.0,1.0,0.0
2017-01-23,0.003506481635729092,-0.0037867466,1.0,0.0,0.0,0.0
2017-01-24,0.008894501896402618,-0.00390828,1.0,0.0,0.0,0.0
2017-01-25,0.0025189004404986204,-0.0037183282,1.0,0.0,0.0,0.0
2017-01-26,0.009264882833315958,-0.0035556762,1.0,0.0,0.0,0.0
2017-01-27,0.023494813337252778,-0.0030859425,1.0,0.0,0.0,0.0
2017-01-30,-0.009881612656815647,-0.0031345114,0.0,0.0,-1.0,0.0
2017-01-31,-0.0073697144143879375,-0.0029054468,0.0,0.0,0.0,0.0
2017-02-01,-0.01655055739971889,-0.0029950433,0.0,0.0,0.0,0.0
2017-02-02,-0.006448751426730512,-0.0027653927,0.0,0.0,0.0,0.0
2017-02-03,0.008073578640763529,-0.0031335475,1.0,0.0,1.0,0.0
2017-02-06,-0.0006282070686549622,-0.004849949,0.0,0.0,-1.0,0.0
2017-02-07,-0.003299855210238013,-0.0047509745,0.0,0.0,0.0,0.0
2017-02-08,-0.0014187953752568038,-0.0046971957,0.0,0.0,0.0,0.0
2017-02-09,0.011367199582191113,-0.0038560117,1.0,0.0,1.0,0.0
2017-02-10,-0.0009365613967743386,-0.0034060492,0.0,0.0,-1.0,0.0
2017-02-13,0.01124997493221479,-0.0038389363,1.0,0.0,1.0,0.0
2017-02-14,0.003730967879697963,-0.0037577928,1.0,0.0,0.0,0.0
2017-02-15,-0.0006197158355296556,-0.0033829827,0.0,0.0,-1.0,0.0
2017-02-16,-0.00015507225088785001,-0.0029778378,0.0,0.0,0.0,0.0
2017-02-17,0.0015500184629460125,-0.0033696974,1.0,0.0,1.0,0.0
2017-02-21,-0.002011685455538095,-0.003060453,0.0,0.0,-1.0,0.0
2017-02-22,-0.0020159294906626508,-0.003574028,0.0,0.0,0.0,0.0
2017-02-23,0.004039813962132261,-0.0037787755,1.0,0.0,1.0,0.0
2017-02-24,0.0,-0.003751541,0.0,0.0,-1.0,0.0
2017-02-27,-0.006035119239643722,-0.0037445468,0.0,0.0,0.0,0.0
2017-02-28,-0.0038925726364123963,-0.0038607267,0.0,0.0,0.0,0.0
2017-03-01,0.015005069996946844,-0.0037719377,1.0,0.0,1.0,0.0
2017-03-02,-0.014321217114513838,-0.0036533482,0.0,0.0,-1.0,0.0
2017-03-03,0.003749493253825574,-0.0039377543,1.0,0.0,1.0,0.0
2017-03-06,0.00031117992776286455,-0.0040266346,1.0,0.0,0.0,0.0
2017-03-07,0.002023020151245442,-0.003686522,1.0,0.0,0.0,0.0
2017-03-08,0.009161295003288439,-0.0033822663,1.0,0.0,0.0,0.0
2017-03-09,-0.004000527627290097,-0.0043371813,0.0,0.0,-1.0,0.0
2017-03-10,0.0030896024245821094,-0.0034537062,1.0,0.0,1.0,0.0
2017-03-13,-0.00338825749054949,-0.003531242,0.0,0.0,-1.0,0.0
2017-03-14,-0.00463583668263056,-0.0033999537,0.0,0.0,0.0,0.0
2017-03-15,0.0052786830523145955,-0.0033887785,1.0,0.0,1.0,0.0
2017-03-16,-0.0016989947525489683,-0.0039413753,0.0,0.0,-1.0,0.0
2017-03-17,0.0035581408767344593,-0.0037510851,1.0,0.0,1.0,0.0
2017-03-20,0.0009248679305882238,-0.0039938386,1.0,0.0,0.0,0.0
2017-03-21,-0.01108878581193062,-0.0038201027,0.0,0.0,-1.0,0.0
2017-03-22,0.012770564099053191,-0.0034839755,1.0,0.0,1.0,0.0
2017-03-23,-0.0024603921595578466,-0.0037645134,0.0,0.0,-1.0,0.0
2017-03-24,0.0016958521674364036,-0.0036471353,1.0,0.0,1.0,0.0
2017-03-27,0.0018466042932829849,-0.0038617947,1.0,0.0,0.0,0.0
2017-03-28,0.0029185778259856934,-0.003933847,1.0,0.0,0.0,0.0
2017-03-29,0.002757066281351851,-0.0031286501,1.0,0.0,0.0,0.0
2017-03-30,0.003665505254157662,-0.0037645786,1.0,0.0,0.0,0.0
2017-03-31,0.0022830145363179626,-0.003525928,1.0,0.0,0.0,0.0
2017-04-03,-0.00470695226244433,-0.0034816181,0.0,0.0,-1.0,0.0
2017-04-04,0.002746006316111989,-0.0034368783,1.0,0.0,1.0,0.0
2017-04-05,-0.0025864925072380824,-0.0034771636,0.0,0.0,-1.0,0.0
2017-04-06,0.002593199799088238,-0.003554569,1.0,0.0,1.0,0.0
2017-04-07,-0.0007607112746225205,-0.0037549664,0.0,0.0,-1.0,0.0
2017-04-10,-0.0022841804820532517,-0.003932909,0.0,0.0,0.0,0.0
2017-04-11,-0.0007627233028708689,-0.0036583105,0.0,0.0,0.0,0.0
2017-04-12,-0.0038178925086920132,-0.0038305486,0.0,0.0,0.0,0.0
2017-04-13,-0.004292749027994817,-0.003694571,0.0,0.0,0.0,0.0
2017-04-17,0.008160303840315287,-0.0039146747,1.0,0.0,1.0,0.0
2017-04-18,-0.0013743469912814756,-0.0039806184,0.0,0.0,-1.0,0.0
2017-04-19,-0.005352542266518708,-0.0039377282,0.0,0.0,0.0,0.0
2017-04-20,0.00707264064573909,-0.003966135,1.0,0.0,1.0,0.0
2017-04-21,0.0137403259091644,-0.0037555655,1.0,0.0,0.0,0.0
2017-04-24,0.017017978194828313,-0.0033986643,1.0,0.0,0.0,0.0
2017-04-25,0.00577547564678249,-0.0037511762,1.0,0.0,0.0,0.0
2017-04-26,-0.0013252729461096123,-0.0034284124,0.0,0.0,-1.0,0.0
2017-04-27,0.006486791737675201,-0.002612418,1.0,0.0,1.0,0.0
2017-04-28,0.0027831182803250603,-0.0023977328,1.0,0.0,0.0,0.0
2017-05-01,0.013876851459506229,-0.002665676,1.0,0.0,0.0,0.0
2017-05-02,-0.0015848702836704965,-0.0033420853,0.0,0.0,-1.0,0.0
2017-05-03,-0.003174420407092154,-0.003462524,0.0,0.0,0.0,0.0
2017-05-04,-0.003908879618011773,-0.0031013766,0.0,0.0,0.0,0.0
2017-05-05,0.002761159361005734,-0.0032103278,1.0,0.0,1.0,0.0
2017-05-08,-0.00086956890391455,-0.0031695997,0.0,0.0,-1.0,0.0
2017-05-09,0.0014509357415801707,-0.0039900225,1.0,0.0,1.0,0.0
2017-05-10,0.003910673701728709,-0.0040005986,1.0,0.0,0.0,0.0
2017-05-11,-0.01226383008955634,-0.0038610392,0.0,0.0,-1.0,0.0
2017-05-12,-0.0011685307372841754,-0.0036040368,0.0,0.0,0.0,0.0
2017-05-15,0.0007309336069629628,-0.0037696844,1.0,0.0,1.0,0.0
2017-05-16,0.020135687395088874,-0.003772693,1.0,0.0,0.0,0.0
2017-05-17,-0.02780623460377718,-0.0039402423,0.0,0.0,-1.0,0.0
2017-05-18,0.003408482461425333,-0.00431853,1.0,0.0,1.0,0.0
2017-05-19,-0.0002950275947751876,-0.0036314016,0.0,0.0,-1.0,0.0
2017-05-22,0.01122742693614476,-0.0035262927,1.0,0.0,1.0,0.0
2017-05-23,0.003360298502248071,-0.0035662262,1.0,0.0,0.0,0.0
2017-05-24,0.001310373003986941,-0.0050126268,1.0,0.0,0.0,0.0
2017-05-25,0.012359941032255014,-0.0033632112,1.0,0.0,0.0,0.0
2017-05-26,0.004883383116840233,-0.0033107349,1.0,0.0,0.0,0.0
2017-05-30,0.0064328020938076,-0.002948324,1.0,0.0,0.0,0.0
2017-05-31,-0.00809592095432588,-0.0032750864,0.0,0.0,-1.0,0.0
2017-06-01,0.003722956593463552,-0.0031619803,1.0,0.0,1.0,0.0
2017-06-02,0.023680709493479217,-0.0028967464,1.0,0.0,0.0,0.0
2017-06-05,0.0072460129364941795,-0.0033672878,1.0,0.0,0.0,0.0
2017-06-06,0.0033205130039453165,-0.003445097,1.0,0.0,0.0,0.0
2017-06-07,-0.0017924636978473452,-0.0035796678,0.0,0.0,-1.0,0.0
2017-06-08,-0.00607835532502033,-0.0026480926,0.0,0.0,0.0,0.0
2017-06-09,-0.022654436135344895,-0.0022744155,0.0,0.0,0.0,0.0
2017-06-12,-0.007679220296662794,-0.0033813936,0.0,0.0,0.0,0.0
2017-06-13,0.012467608012753926,-0.003926931,1.0,0.0,1.0,0.0
2017-06-14,-0.005378490452413233,-0.004494858,0.0,0.0,-1.0,0.0
2017-06-15,-0.005265349104890628,-0.0048903646,0.0,0.0,0.0,0.0
2017-06-16,0.0014307123949071077,-0.0050209495,1.0,0.0,1.0,0.0
2017-06-19,0.012428191466032024,-0.003869271,1.0,0.0,0.0,0.0
2017-06-20,-0.013545850343548377,-0.0033501345,0.0,0.0,-1.0,0.0
2017-06-21,0.0051496208772350335,-0.0041138087,1.0,0.0,1.0,0.0
2017-06-22,-0.00014234091476916918,-0.003847259,0.0,0.0,-1.0,0.0
2017-06-23,0.013521322151272875,-0.0034728525,1.0,0.0,1.0,0.0
2017-06-26,-0.009549597079571486,-0.0034489,0.0,0.0,-1.0,0.0
2017-06-27,-0.018715275498656484,-0.0042067263,0.0,0.0,0.0,0.0
2017-06-28,0.008525103808793448,-0.0033532474,1.0,0.0,1.0,0.0
2017-06-29,-0.018768046978108518,-0.003605209,0.0,0.0,-1.0,0.0
2017-06-30,0.006424118768694431,-0.0036762324,1.0,0.0,1.0,0.0
2017-07-03,-0.011025866973667479,-0.0048559792,0.0,0.0,-1.0,0.0
2017-07-05,0.01334932384048092,-0.004757109,1.0,0.0,1.0,0.0
2017-07-06,-0.007382802225132878,-0.0038808498,0.0,0.0,-1.0,0.0
2017-07-07,0.012979236403084965,-0.0046315645,1.0,0.0,1.0,0.0
2017-07-10,0.0074865316176062685,-0.0035829109,1.0,0.0,0.0,0.0
2017-07-11,0.00014281533238614426,-0.003909999,1.0,0.0,0.0,0.0
2017-07-12,0.01657402503494264,-0.0030307048,1.0,0.0,0.0,0.0
2017-07-13,0.008713713253926345,-0.0035484475,1.0,0.0,0.0,0.0
2017-07-14,0.01407281366777413,-0.0027119915,1.0,0.0,0.0,0.0
2017-07-17,0.00783195559105443,-0.002992764,1.0,0.0,0.0,0.0
2017-07-18,-0.0006818197339118925,-0.0029437263,0.0,0.0,-1.0,0.0
2017-07-19,0.00763971740397528,-0.002328715,1.0,0.0,1.0,0.0
2017-07-20,0.004874440575875595,-0.0027041638,1.0,0.0,0.0,0.0
2017-07-21,-0.005793718665390581,-0.0027260974,0.0,0.0,-1.0,0.0
2017-07-24,-0.002574808895769886,-0.0032121253,0.0,0.0,0.0,0.0
2017-07-25,0.008016278231652397,-0.0034949814,1.0,0.0,1.0,0.0
2017-07-26,-0.001886935463039198,-0.0033051602,0.0,0.0,-1.0,0.0
2017-07-27,-0.012019154446554657,-0.003682966,0.0,0.0,0.0,0.0
2017-07-28,-0.0016401755999473475,-0.00402907,0.0,0.0,0.0,0.0
2017-07-31,-0.004654946375530985,-0.0037430099,0.0,0.0,0.0,0.0
2017-08-01,-0.0016505534332778003,-0.0036334204,0.0,0.0,0.0,0.0
2017-08-02,-0.004409160866857826,-0.004317332,0.0,0.0,0.0,0.0
2017-08-03,-0.0015221831868191765,-0.004535677,0.0,0.0,0.0,0.0
2017-08-04,0.007345814764618383,-0.0040550283,1.0,0.0,1.0,0.0
2017-08-07,-0.0038524996003653804,-0.0041254265,0.0,0.0,-1.0,0.0
2017-08-08,0.005386973106535914,-0.003964012,1.0,0.0,1.0,0.0
2017-08-09,-0.004396217922854503,-0.0039193504,0.0,0.0,-1.0,0.0
2017-08-10,-0.014626976425595073,-0.003624811,0.0,0.0,0.0,0.0
2017-08-11,0.015264080172626033,-0.0034605702,1.0,0.0,1.0,0.0
2017-08-14,0.0150341452107552,-0.0039323233,1.0,0.0,0.0,0.0
2017-08-15,0.0002734853784682849,-0.0037466828,1.0,0.0,0.0,0.0
2017-08-16,0.005872785151839429,-0.0040905597,1.0,0.0,0.0,0.0
2017-08-17,-0.016972298620359646,-0.003733554,0.0,0.0,-1.0,0.0
2017-08-18,0.0012432281529015676,-0.002465005,1.0,0.0,1.0,0.0
2017-08-21,-0.004690352167210596,-0.0029876323,0.0,0.0,-1.0,0.0
2017-08-22,0.013998911524981221,-0.0038452533,1.0,0.0,1.0,0.0
2017-08-23,-0.006014362144329713,-0.0040027476,0.0,0.0,-1.0,0.0
2017-08-24,-0.0004126593819503392,-0.0045887134,0.0,0.0,0.0,0.0
2017-08-25,0.0017880812494037665,-0.0036402843,1.0,0.0,1.0,0.0
2017-08-28,0.00013762180688713292,-0.0036400629,1.0,0.0,0.0,0.0
2017-08-29,0.003020531959232021,-0.0032244076,1.0,0.0,0.0,0.0
2017-08-30,0.01314193100662252,-0.004039373,1.0,0.0,0.0,0.0
2017-08-31,0.010269037065350215,-0.0036685218,1.0,0.0,0.0,0.0
2017-09-01,-0.011101056578618257,-0.003492611,0.0,0.0,-1.0,0.0
2017-09-05,-0.004462944549970975,-0.0033614137,0.0,0.0,0.0,0.0
2017-09-06,-0.0028529264085607083,-0.0030735298,0.0,0.0,0.0,0.0
2017-09-07,0.01280663282980977,-0.0029725628,1.0,0.0,1.0,0.0
2017-09-08,-0.004842596950855757,-0.0036689127,0.0,0.0,-1.0,0.0
2017-09-11,0.010543368696245493,-0.004445325,1.0,0.0,1.0,0.0
2017-09-12,-0.0010701466912580472,-0.0038693098,0.0,0.0,-1.0,0.0
2017-09-13,0.007096899997288254,-0.0034908005,1.0,0.0,1.0,0.0
2017-09-14,-0.005850003462109516,-0.0030655197,0.0,0.0,-1.0,0.0
2017-09-15,0.007221743500360976,-0.0036327823,1.0,0.0,1.0,0.0
2017-09-18,-0.0019915914141845864,-0.0031503753,0.0,0.0,-1.0,0.0
2017-09-19,0.0037256334983029053,-0.0036280802,1.0,0.0,1.0,0.0
2017-09-20,-0.0066280476203564,-0.0034600233,0.0,0.0,-1.0,0.0
2017-09-21,-0.009741165014809922,-0.0038353805,0.0,0.0,0.0,0.0
2017-09-22,0.002694924477679045,-0.00344257,1.0,0.0,1.0,0.0
2017-09-25,-0.015454734952602418,-0.003915404,0.0,0.0,-1.0,0.0
2017-09-26,0.0,-0.0039594797,0.0,0.0,0.0,0.0
2017-09-27,0.008053585109659917,-0.004488033,1.0,0.0,1.0,0.0
2017-09-28,0.00027086053229051884,-0.0044339807,1.0,0.0,0.0,0.0
2017-09-29,0.008392879678667416,-0.004069134,1.0,0.0,0.0,0.0
2017-10-02,0.0016110926202939147,-0.0043975636,1.0,0.0,0.0,0.0
2017-10-03,-0.004691075786009124,-0.0034200375,0.0,0.0,-1.0,0.0
2017-10-04,0.0057904296281257,-0.003177662,1.0,0.0,1.0,0.0
2017-10-05,0.017137427381320285,-0.0034570796,1.0,0.0,0.0,0.0
2017-10-06,0.00039500591503903736,-0.0032808173,1.0,0.0,0.0,0.0
2017-10-09,0.003815790127630337,-0.0036001815,1.0,0.0,0.0,0.0
2017-10-10,0.0,-0.0034954892,0.0,0.0,-1.0,0.0
2017-10-11,0.0017039154343871966,-0.0028624784,1.0,0.0,1.0,0.0
2017-10-12,0.009159832188753167,-0.0027916895,1.0,0.0,0.0,0.0
2017-10-13,0.0047979818505774485,-0.0035781697,1.0,0.0,0.0,0.0
2017-10-16,0.0020647863134402094,-0.0034521043,1.0,0.0,0.0,0.0
2017-10-17,-0.0007729193405677857,-0.0034973258,0.0,0.0,-1.0,0.0
2017-10-18,0.0002579081206981424,-0.0032657478,1.0,0.0,1.0,0.0
2017-10-19,0.003865656852565684,-0.0030919858,1.0,0.0,0.0,0.0
2017-10-20,0.011551488061897874,-0.0034413068,1.0,0.0,0.0,0.0
2017-10-23,0.0002539156288332688,-0.003619549,1.0,0.0,0.0,0.0
2017-10-24,0.0003804709132944009,-0.0036325739,1.0,0.0,0.0,0.0
2017-10-25,-0.002916445735388519,-0.003406453,0.0,0.0,-1.0,0.0
2017-10-26,0.0016532074626654026,-0.0031715664,1.0,0.0,1.0,0.0
2017-10-27,0.06411868101278895,-0.0031604825,1.0,0.0,0.0,0.0
2017-10-30,0.0009545899956859739,-0.0036679618,1.0,0.0,0.0,0.0
2017-10-31,-0.008463271982339206,-0.0033655036,0.0,0.0,-1.0,0.0
2017-11-01,0.0,-0.0027789383,0.0,0.0,0.0,0.0
2017-11-02,0.010459343091109954,-0.0016886187,1.0,0.0,1.0,0.0
2017-11-03,0.0010707154077076342,-0.000656402,1.0,0.0,0.0,0.0
2017-11-06,0.00392210762829537,-0.0039067296,1.0,0.0,0.0,0.0
2017-11-07,-0.002367970358555962,-0.003991807,0.0,0.0,-1.0,0.0
2017-11-08,0.003441416010223398,-0.0033652692,1.0,0.0,1.0,0.0
2017-11-09,-0.00555841414742564,-0.003121135,0.0,0.0,-1.0,0.0
2017-11-10,-0.002615879865447198,-0.0035929398,0.0,0.0,0.0,0.0
2017-11-13,0.0007152145020663549,-0.003610432,1.0,0.0,1.0,0.0
2017-11-14,0.0014299811921183357,-0.0038765385,1.0,0.0,0.0,0.0
2017-11-15,-0.0077722005639853054,-0.0037966324,0.0,0.0,-1.0,0.0
2017-11-16,0.0026509223203341524,-0.0041167,1.0,0.0,1.0,0.0
2017-11-17,-0.009615218269674042,-0.0038895241,0.0,0.0,-1.0,0.0
2017-11-20,0.0015774494694558213,-0.0038020897,1.0,0.0,1.0,0.0
2017-11-21,0.014419044762143953,-0.0039557414,1.0,0.0,0.0,0.0
2017-11-22,-0.007286086366910305,-0.004204291,0.0,0.0,-1.0,0.0
2017-11-24,0.0018047995467891274,-0.003815049,1.0,0.0,1.0,0.0
2017-11-27,0.007326532564437155,-0.003993526,1.0,0.0,0.0,0.0
2017-11-28,0.012042399819000689,-0.0033014612,1.0,0.0,0.0,0.0
2017-11-29,-0.01814343761561154,-0.0031485518,0.0,0.0,-1.0,0.0
2017-11-30,0.009959356789701605,-0.0038844575,1.0,0.0,1.0,0.0
2017-12-01,0.001069166442538194,-0.0033212197,1.0,0.0,0.0,0.0
2017-12-04,-0.03774006233717819,-0.0032286404,0.0,0.0,-1.0,0.0
2017-12-05,0.0062896369222418145,-0.0036145085,1.0,0.0,1.0,0.0
2017-12-06,0.01458526693788586,-0.004619764,1.0,0.0,0.0,0.0
2017-12-07,-0.003503144474256935,-0.0038143848,0.0,0.0,-1.0,0.0
2017-12-08,0.020244840397744646,-0.0047599096,1.0,0.0,1.0,0.0
2017-12-11,0.012713894335860685,-0.00525469,1.0,0.0,0.0,0.0
2017-12-12,0.004106481615264274,-0.0028550674,1.0,0.0,0.0,0.0
2017-12-13,-0.002687556909575905,-0.002677385,0.0,0.0,-1.0,0.0
2017-12-14,-0.007732967618373723,-0.0030279437,0.0,0.0,0.0,0.0
2017-12-15,0.025504901149883803,-0.002267382,1.0,0.0,1.0,0.0
2017-12-18,-0.005411695641309496,-0.0030259248,0.0,0.0,-1.0,0.0
2017-12-19,-0.006367145455392078,-0.003594685,0.0,0.0,0.0,0.0
2017-12-20,-0.003611573394783019,-0.0037503296,0.0,0.0,0.0,0.0
2017-12-21,-0.00023394581882163856,-0.0034643083,0.0,0.0,0.0,0.0
2017-12-22,0.00011690675573272544,-0.0027631135,1.0,0.0,1.0,0.0
2017-12-26,-0.0012864785928540213,-0.004311236,0.0,0.0,-1.0,0.0
2017-12-27,0.0036298517524948493,-0.0042077946,1.0,0.0,1.0,0.0
2017-12-28,0.0001169002385679138,-0.003947471,1.0,0.0,0.0,0.0
2017-12-29,-0.0020996672137543284,-0.0037561387,0.0,0.0,-1.0,0.0
